CP000031,GenBank,gene,2564545,2565297,.,+,1,"Name=SPO2413 ;SPO2413,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2413
CP000031,GenBank,gene,2565438,2566607,.,-,1,"Name=SPO2414 ;SPO2414,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2414
CP000031,GenBank,gene,2566604,2567518,.,-,1,"Name=SPO2415 ;SPO2415,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2415
CP000031,GenBank,gene,2567538,2568449,.,-,1,"Name=SPO2416 ;SPO2416,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2416
CP000031,GenBank,gene,2568540,2569301,.,-,1,"Name=idnO ;idnO,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2417
CP000031,GenBank,gene,2569500,2570102,.,+,1,"Name=SPO2418 ;SPO2418,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2418
CP000031,GenBank,gene,2570163,2571314,.,+,1,"Name=SPO2419 ;SPO2419,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2419
CP000031,GenBank,gene,2571463,2572377,.,+,1,"Name=kdgK ;kdgK,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2420
CP000031,GenBank,gene,2572374,2573342,.,+,1,"Name=SPO2421 ;SPO2421,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2421
CP000031,GenBank,gene,2573456,2574397,.,-,1,"Name=SPO2422 ;SPO2422,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2422
CP000031,GenBank,gene,2574533,2574796,.,+,1,"Name=SPO2423 ;SPO2423,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2423
CP000031,GenBank,gene,2574810,2575859,.,+,1,"Name=idnD ;idnD,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2424
CP000031,GenBank,gene,2575869,2576696,.,+,1,"Name=SPO2425 ;SPO2425,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2425
CP000031,GenBank,gene,2576698,2577585,.,-,1,"Name=SPO2426 ;SPO2426,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2426
CP000031,GenBank,gene,2577593,2578315,.,-,1,"Name=SPO2427 ;SPO2427,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2427
CP000031,GenBank,gene,2578312,2579220,.,-,1,"Name=SPO2428 ;SPO2428,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2428
CP000031,GenBank,gene,2579217,2580281,.,-,1,"Name=SPO2429 ;SPO2429,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2429
CP000031,GenBank,gene,2580278,2581771,.,-,1,"Name=SPO2430 ;SPO2430,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2430
CP000031,GenBank,gene,2581862,2583490,.,-,1,"Name=SPO2431 ;SPO2431,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2431
CP000031,GenBank,gene,2583492,2584100,.,-,1,"Name=SPO2432 ;SPO2432,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2432
CP000031,GenBank,gene,2584429,2585601,.,-,1,"Name=SPO2433 ;SPO2433,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2433
CP000031,GenBank,gene,2585638,2586345,.,+,1,"Name=SPO2434 ;SPO2434,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2434
CP000031,GenBank,gene,2586388,2587233,.,+,1,"Name=SPO2435 ;SPO2435,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2435
CP000031,GenBank,gene,2587543,2589981,.,-,1,"Name=SPO2436 ;SPO2436,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2436
CP000031,GenBank,gene,2590021,2590803,.,-,1,"Name=SPO2437 ;SPO2437,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2437
CP000031,GenBank,gene,2590806,2591693,.,-,1,"Name=SPO2438 ;SPO2438,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2438
CP000031,GenBank,gene,2591934,2592701,.,+,1,"Name=SPO2439 ;SPO2439,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2439
CP000031,GenBank,gene,2592709,2593863,.,+,1,"Name=SPO2440 ;SPO2440,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2440
CP000031,GenBank,gene,2594077,2595051,.,+,1,"Name=SPO2441 ;SPO2441,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2441
CP000031,GenBank,gene,2595165,2596196,.,+,1,"Name=SPO2442 ;SPO2442,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2442
CP000031,GenBank,gene,2596208,2597269,.,+,1,"Name=SPO2443 ;SPO2443,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2443
CP000031,GenBank,gene,2597381,2597803,.,-,1,"Name=ndk ;ndk,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2444
CP000031,GenBank,gene,2597930,2599195,.,-,1,"Name=SPO2445 ;SPO2445,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2445
CP000031,GenBank,gene,2599237,2601087,.,+,1,"Name=SPO2446 ;SPO2446,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2446
CP000031,GenBank,gene,2601042,2601566,.,+,1,"Name=SPO2447 ;SPO2447,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2447
CP000031,GenBank,gene,2601563,2602183,.,+,1,"Name=SPO2448 ;SPO2448,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2448
CP000031,GenBank,gene,2602223,2602804,.,+,1,"Name=SPO2449 ;SPO2449,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2449
CP000031,GenBank,gene,2602904,2603656,.,+,1,"Name=SPO2450 ;SPO2450,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2450
CP000031,GenBank,gene,2603666,2604430,.,-,1,"Name=SPO2451 ;SPO2451,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2451
CP000031,GenBank,gene,2604617,2605081,.,-,1,"Name=SPO2452 ;SPO2452,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2452
CP000031,GenBank,gene,2605086,2606567,.,-,1,"Name=pepA ;pepA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2453
CP000031,GenBank,gene,2606800,2607897,.,+,1,"Name=SPO2454 ;SPO2454,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2454
CP000031,GenBank,gene,2607897,2610053,.,+,1,"Name=SPO2455 ;SPO2455,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2455
CP000031,GenBank,gene,2610038,2611276,.,+,1,"Name=SPO2456 ;SPO2456,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2456
CP000031,GenBank,gene,2611281,2612240,.,+,1,"Name=pdxA-1 ;pdxA-1,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2457
CP000031,GenBank,gene,2612322,2613161,.,+,1,"Name=ksgA ;ksgA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2458
CP000031,GenBank,gene,2613329,2614039,.,-,1,"Name=SPO2459 ;SPO2459,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2459
CP000031,GenBank,gene,2614197,2615012,.,-,1,"Name=SPO2460 ;SPO2460,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2460
CP000031,GenBank,gene,2615036,2616091,.,-,1,"Name=prfA ;prfA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2461
CP000031,GenBank,gene,2616119,2616448,.,+,1,"Name=SPO2462 ;SPO2462,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2462
CP000031,GenBank,gene,2616389,2616793,.,-,1,"Name=SPO2463 ;SPO2463,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2463
CP000031,GenBank,gene,2616797,2617744,.,-,1,"Name=speB-2 ;speB-2,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2464
CP000031,GenBank,gene,2617829,2618368,.,-,1,"Name=SPO2465 ;SPO2465,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2465
CP000031,GenBank,gene,2618408,2618785,.,+,1,"Name=SPO2466 ;SPO2466,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2466
CP000031,GenBank,gene,2618826,2619809,.,-,1,"Name=speB-3 ;speB-3,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2467
CP000031,GenBank,gene,2619855,2621018,.,-,1,"Name=SPO2468 ;SPO2468,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2468
CP000031,GenBank,gene,2621084,2621905,.,+,1,"Name=SPO2469 ;SPO2469,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2469
CP000031,GenBank,gene,2622029,2622970,.,+,1,"Name=iunH ;iunH,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2470
CP000031,GenBank,gene,2622967,2623416,.,+,1,"Name=SPO2471 ;SPO2471,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2471
CP000031,GenBank,gene,2623474,2623788,.,-,1,"Name=SPO2472 ;SPO2472,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2472
CP000031,GenBank,gene,2623760,2624521,.,-,1,"Name=SPO2473 ;SPO2473,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2473
CP000031,GenBank,gene,2624679,2625956,.,-,1,"Name=eno ;eno,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2474
CP000031,GenBank,gene,2626106,2627041,.,-,1,"Name=SPO2475 ;SPO2475,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2475
CP000031,GenBank,gene,2627221,2627538,.,+,1,"Name=SPO2476 ;SPO2476,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2476
CP000031,GenBank,gene,2627653,2628066,.,-,1,"Name=mur ;mur,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2477
CP000031,GenBank,gene,2628406,2629668,.,+,1,"Name=SPO2478 ;SPO2478,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2478
CP000031,GenBank,gene,2629707,2630138,.,-,1,"Name=SPO2479 ;SPO2479,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2479
CP000031,GenBank,gene,2630164,2631609,.,+,1,"Name=selO ;selO,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2480
CP000031,GenBank,gene,2631697,2632602,.,-,1,"Name=SPO2481 ;SPO2481,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2481
CP000031,GenBank,gene,2632688,2633389,.,+,1,"Name=SPO2482 ;SPO2482,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2482
CP000031,GenBank,gene,2633487,2634569,.,-,1,"Name=anmK ;anmK,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2483
CP000031,GenBank,gene,2634662,2635909,.,+,1,"Name=tyrS ;tyrS,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2484
CP000031,GenBank,gene,2636008,2636130,.,-,1,"Name=SPO2485 ;SPO2485,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2485
CP000031,GenBank,gene,2636177,2637079,.,+,1,"Name=SPO2486 ;SPO2486,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2486
CP000031,GenBank,gene,2637107,2637862,.,+,1,"Name=SPO2487 ;SPO2487,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2487
CP000031,GenBank,gene,2637884,2639692,.,-,1,"Name=SPO2488 ;SPO2488,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2488
CP000031,GenBank,gene,2639745,2640536,.,-,1,"Name=glsB ;glsB,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2489
CP000031,GenBank,gene,2640572,2641039,.,-,1,"Name=bamE ;bamE,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2490
CP000031,GenBank,gene,2641055,2641663,.,+,1,"Name=SPO2491 ;SPO2491,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2491
CP000031,GenBank,gene,2641872,2642078,.,+,1,"Name=rpmF ;rpmF,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2492
CP000031,GenBank,gene,2642103,2643218,.,+,1,"Name=plsX ;plsX,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2493
CP000031,GenBank,gene,2643224,2644195,.,+,1,"Name=fabH-2 ;fabH-2,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2494
CP000031,GenBank,gene,2644280,2644582,.,+,1,"Name=ihfA ;ihfA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2495
CP000031,GenBank,gene,2644601,2645332,.,+,1,"Name=SPO2496 ;SPO2496,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2496
CP000031,GenBank,gene,2645394,2645470,.,+,1,"Name=SPO_tRNA-Pro-5 ;SPO_tRNA-Pro-5,*gbkey: Gene,*gene_biotype: tRNA",locus_tag=SPO_tRNA-Pro-5
CP000031,GenBank,gene,2645532,2646611,.,+,1,"Name=SPO2498 ;SPO2498,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2498
CP000031,GenBank,gene,2646622,2646837,.,-,1,"Name=SPO2499 ;SPO2499,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2499
CP000031,GenBank,gene,2646906,2647562,.,-,1,"Name=scpB ;scpB,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2500
CP000031,GenBank,gene,2647559,2648404,.,-,1,"Name=scpA ;scpA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2501
CP000031,GenBank,gene,2648340,2649347,.,-,1,"Name=SPO2502 ;SPO2502,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2502
CP000031,GenBank,gene,2649344,2650570,.,-,1,"Name=SPO2503 ;SPO2503,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2503
CP000031,GenBank,gene,2650530,2652275,.,-,1,"Name=argS ;argS,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2504
CP000031,GenBank,gene,2652347,2653504,.,-,1,"Name=SPO2505 ;SPO2505,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2505
CP000031,GenBank,gene,2653580,2653903,.,+,1,"Name=SPO2506 ;SPO2506,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2506
CP000031,GenBank,gene,2653907,2654800,.,-,1,"Name=SPO2507 ;SPO2507,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2507
CP000031,GenBank,gene,2655933,2656418,.,-,1,"Name=SPO2508 ;SPO2508,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2508
CP000031,GenBank,gene,2656687,2657493,.,+,1,"Name=xth ;xth,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2509
CP000031,GenBank,gene,2657582,2658748,.,-,1,"Name=nahG ;nahG,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2510
CP000031,GenBank,gene,2658827,2659303,.,-,1,"Name=SPO2511 ;SPO2511,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2511
CP000031,GenBank,gene,2659639,2660484,.,+,1,"Name=SPO2512 ;SPO2512,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2512
CP000031,GenBank,gene,2660652,2662097,.,+,1,"Name=SPO2513 ;SPO2513,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2513
CP000031,GenBank,gene,2662113,2662280,.,+,1,"Name=SPO2514 ;SPO2514,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2514
CP000031,GenBank,gene,2662285,2663469,.,+,1,"Name=SPO2515 ;SPO2515,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2515
CP000031,GenBank,gene,2663514,2663705,.,-,1,"Name=SPO2516 ;SPO2516,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2516
CP000031,GenBank,gene,2663947,2664633,.,+,1,"Name=SPO2517 ;SPO2517,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2517
CP000031,GenBank,gene,2664630,2665634,.,+,1,"Name=SPO2518 ;SPO2518,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2518
CP000031,GenBank,gene,2665626,2666180,.,-,1,"Name=SPO2519 ;SPO2519,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2519
CP000031,GenBank,gene,2666177,2667388,.,-,1,"Name=SPO2520 ;SPO2520,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2520
CP000031,GenBank,gene,2667428,2668204,.,-,1,"Name=SPO2521 ;SPO2521,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2521
CP000031,GenBank,gene,2668333,2668608,.,-,1,"Name=SPO2522 ;SPO2522,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2522
CP000031,GenBank,gene,2668592,2671393,.,-,1,"Name=glnE ;glnE,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2523
CP000031,GenBank,gene,2671476,2671949,.,+,1,"Name=SPO2524 ;SPO2524,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2524
CP000031,GenBank,gene,2671959,2672105,.,-,1,"Name=SPO2525 ;SPO2525,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2525
CP000031,GenBank,gene,2672615,2672827,.,-,1,"Name=SPO2526 ;SPO2526,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2526
CP000031,GenBank,gene,2675133,2676572,.,-,1,"Name=nylA ;nylA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2527
CP000031,GenBank,gene,2676618,2678333,.,-,1,"Name=SPO2528 ;SPO2528,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2528
CP000031,GenBank,gene,2678337,2680001,.,-,1,"Name=SPO2529 ;SPO2529,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2529
CP000031,GenBank,gene,2679998,2681020,.,-,1,"Name=SPO2530 ;SPO2530,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2530
CP000031,GenBank,gene,2681017,2681895,.,-,1,"Name=SPO2531 ;SPO2531,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2531
CP000031,GenBank,gene,2681899,2682615,.,-,1,"Name=SPO2532 ;SPO2532,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2532
CP000031,GenBank,gene,2682612,2683379,.,-,1,"Name=SPO2533 ;SPO2533,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2533
CP000031,GenBank,gene,2683387,2684706,.,-,1,"Name=SPO2534 ;SPO2534,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2534
CP000031,GenBank,gene,2684726,2685841,.,-,1,"Name=SPO2535 ;SPO2535,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2535
CP000031,GenBank,gene,2685998,2686735,.,+,1,"Name=SPO2536 ;SPO2536,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2536
CP000031,GenBank,gene,2687186,2687305,.,-,1,"Name=SPO2537 ;SPO2537,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2537
CP000031,GenBank,gene,2687392,2688633,.,-,1,"Name=SPO2538 ;SPO2538,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2538
CP000031,GenBank,gene,2688663,2690210,.,-,1,"Name=SPO2539 ;SPO2539,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2539
CP000031,GenBank,gene,2690234,2691604,.,-,1,"Name=SPO2540 ;SPO2540,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2540
CP000031,GenBank,gene,2691612,2693168,.,-,1,"Name=SPO2541 ;SPO2541,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2541
CP000031,GenBank,gene,2693313,2693540,.,+,1,"Name=SPO2542 ;SPO2542,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2542
CP000031,GenBank,gene,2693581,2694330,.,+,1,"Name=SPO2543 ;SPO2543,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2543
CP000031,GenBank,gene,2694318,2695223,.,-,1,"Name=SPO2544 ;SPO2544,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2544
CP000031,GenBank,gene,2695282,2696325,.,-,1,"Name=SPO2545 ;SPO2545,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2545
CP000031,GenBank,gene,2696371,2696883,.,-,1,"Name=SPO2546 ;SPO2546,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2546
CP000031,GenBank,gene,2696885,2698198,.,-,1,"Name=SPO2547 ;SPO2547,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2547
CP000031,GenBank,gene,2698319,2699311,.,+,1,"Name=SPO2548 ;SPO2548,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2548
CP000031,GenBank,gene,2699318,2700349,.,+,1,"Name=SPO2549 ;SPO2549,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2549
CP000031,GenBank,gene,2700406,2701119,.,-,1,"Name=SPO2550 ;SPO2550,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2550
CP000031,GenBank,gene,2701139,2702095,.,-,1,"Name=SPO2551 ;SPO2551,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2551
CP000031,GenBank,gene,2702095,2703960,.,-,1,"Name=SPO2552 ;SPO2552,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2552
CP000031,GenBank,gene,2703957,2704904,.,-,1,"Name=SPO2553 ;SPO2553,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2553
CP000031,GenBank,gene,2704965,2706596,.,-,1,"Name=SPO2554 ;SPO2554,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2554
CP000031,GenBank,gene,2706644,2707309,.,+,1,"Name=SPO2555 ;SPO2555,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2555
CP000031,GenBank,gene,2707302,2708531,.,+,1,"Name=SPO2556 ;SPO2556,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2556
CP000031,GenBank,gene,2710770,2711726,.,+,1,"Name=gnl ;gnl,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2559
CP000031,GenBank,gene,2711723,2712622,.,+,1,"Name=garR ;garR,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2560
CP000031,GenBank,gene,2712619,2713851,.,+,1,"Name=SPO2561 ;SPO2561,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2561
CP000031,GenBank,gene,2713848,2714495,.,+,1,"Name=fucA ;fucA,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2562
CP000031,GenBank,gene,2714492,2715247,.,+,1,"Name=SPO2563 ;SPO2563,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2563
CP000031,GenBank,gene,2715967,2716071,.,+,1,"Name=SPO2564 ;SPO2564,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2564
CP000031,GenBank,gene,2716358,2717440,.,+,1,"Name=SPO2565 ;SPO2565,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2565
CP000031,GenBank,gene,2717427,2718212,.,+,1,"Name=SPO2566 ;SPO2566,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2566
CP000031,GenBank,gene,2719095,2719544,.,+,1,"Name=SPO2567 ;SPO2567,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2567
CP000031,GenBank,gene,2719602,2720039,.,+,1,"Name=SPO2568 ;SPO2568,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2568
CP000031,GenBank,gene,2720073,2720936,.,+,1,"Name=bpt ;bpt,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2569
CP000031,GenBank,gene,2720941,2721321,.,+,1,"Name=SPO2570 ;SPO2570,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2570
CP000031,GenBank,gene,2721518,2723872,.,-,1,"Name=SPO2571 ;SPO2571,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2571
CP000031,GenBank,gene,2723890,2724585,.,-,1,"Name=SPO2572 ;SPO2572,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2572
CP000031,GenBank,gene,2724932,2726017,.,-,1,"Name=SPO2573 ;SPO2573,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2573
CP000031,GenBank,gene,2726107,2727711,.,+,1,"Name=SPO2574 ;SPO2574,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2574
CP000031,GenBank,gene,2727708,2728358,.,+,1,"Name=SPO2575 ;SPO2575,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2575
CP000031,GenBank,gene,2728310,2728927,.,-,1,"Name=SPO2576 ;SPO2576,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2576
CP000031,GenBank,gene,2729045,2730133,.,+,1,"Name=SPO2577 ;SPO2577,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2577
CP000031,GenBank,gene,2730488,2732239,.,+,1,"Name=ilvB ;ilvB,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2578
CP000031,GenBank,gene,2732309,2732869,.,+,1,"Name=ilvN ;ilvN,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2579
CP000031,GenBank,gene,2732881,2733249,.,-,1,"Name=SPO2580 ;SPO2580,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2580
CP000031,GenBank,gene,2733467,2734264,.,+,1,"Name=SPO2581 ;SPO2581,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2581
CP000031,GenBank,gene,2734306,2735085,.,-,1,"Name=SPO2582 ;SPO2582,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2582
CP000031,GenBank,gene,2735117,2736520,.,-,1,"Name=SPO2583 ;SPO2583,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2583
CP000031,GenBank,gene,2736655,2737086,.,+,1,"Name=SPO2584 ;SPO2584,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2584
CP000031,GenBank,gene,2737182,2738309,.,-,1,"Name=prfB ;prfB,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2585
CP000031,GenBank,gene,2738541,2740532,.,+,1,"Name=SPO2586 ;SPO2586,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2586
CP000031,GenBank,gene,2740526,2743012,.,-,1,"Name=mrca ;mrca,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2587
CP000031,GenBank,gene,2743169,2744386,.,-,1,"Name=SPO2588 ;SPO2588,*gbkey: Gene,*gene_biotype: protein_coding",locus_tag=SPO2588
